"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3775824";"";"0";"351.45";"0";"4.09";"1a";"CC(C)CN1CCc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1";"IC50";"'='";"3.981";"nM";"8.40";"";"";"UO_0000065";"23.90";"0.44";"4.31";"13.82";"False";"CHEMBL4370320";"Induction of ERalpha degradation in human MCF7 cells after 18 to 24 hrs by in multiplexed cell assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4368914";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL3308403";""
"CHEMBL1326803";"";"0";"313.35";"0";"3.56";"SID7965424";"C/C=C/COC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccco1)C2";"IC50";"'='";"24676.33";"nM";"4.61";"";"Active";"UO_0000065";"14.70";"0.27";"1.05";"6.37";"False";"CHEMBL1614199";"PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1585598";"";"0";"435.30";"0";"3.20";"SID3717572";"COc1cc(C(=O)OCC(=O)Nc2c(F)c(F)c(F)c(F)c2F)cc(OC)c1OC";"IC50";"'>'";"50000.0";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"False";"CHEMBL1614199";"PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1485005";"";"0";"297.38";"0";"3.35";"SID4262765";"CSc1ccc(S(=O)(=O)Nc2cccc(F)c2)cc1";"IC50";"'='";"23686.88";"nM";"4.62";"";"Active";"UO_0000065";"15.55";"0.33";"1.28";"10.02";"False";"CHEMBL1614199";"PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1470395";"";"0";"304.19";"0";"3.38";"SID14732032";"CSC1=N/C(=C\c2ccc(Br)o2)C(=O)S1";"IC50";"'='";"22111.37";"nM";"4.66";"";"Active";"UO_0000065";"15.30";"0.42";"1.28";"10.94";"False";"CHEMBL1614199";"PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL252557";"GLYCOLIC ACID";"2";"76.05";"0";"-0.94";"GLYCOLIC ACID";"O=C(O)CO";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";""
"CHEMBL3939621";"";"0";"446.98";"0";"4.88";"3a.HCl";"Cl.N#C/C(=C(\c1ccccc1)c1ccc(OCCN2CCOCC2)cc1)c1ccccc1";"IC50";"'='";"224.0";"nM";"6.65";"";"";"UO_0000065";"16.20";"0.29";"1.77";"14.62";"False";"CHEMBL3863076";"Displacement of Fluormone ES2 Green from human recombinant full length ERalpha expressed in insect cells measured up to 4 hrs by fluorescence polarization assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3861995";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";""
"CHEMBL180085";"";"0";"445.63";"1";"6.29";"7b";"COc1ccc2c(c1)CS[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"17.70";"0.34";"1.60";"36.34";"False";"CHEMBL826971";"Binding affinity for human estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144292";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL183162";"";"0";"415.53";"1";"5.27";"1a";"Oc1ccc2c(c1)CO[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1";"IC50";"'='";"2.4";"nM";"8.62";"";"";"UO_0000065";"20.74";"0.38";"3.35";"20.56";"False";"CHEMBL826971";"Binding affinity for human estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144292";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL370039";"";"0";"268.27";"0";"3.27";"7";"O=C(Cc1cc2ccccc2o1)c1ccc(O)cc1O";"IC50";"'='";"85700.0";"nM";"4.07";"";"";"UO_0000065";"15.16";"0.28";"0.80";"5.75";"True";"CHEMBL827788";"Binding affinity for human Estrogen receptor Alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144341";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
"CHEMBL370039";"";"0";"268.27";"0";"3.27";"7";"O=C(Cc1cc2ccccc2o1)c1ccc(O)cc1O";"IC50";"'='";"85700.0";"nM";"4.07";"";"";"UO_0000065";"15.16";"0.28";"0.80";"5.75";"True";"CHEMBL827788";"Binding affinity for human Estrogen receptor Alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144341";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
"CHEMBL185383";"";"0";"513.64";"1";"4.17";"3";"O=S1(=O)CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)CC1";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"16.94";"0.34";"4.53";"9.03";"False";"CHEMBL831072";"Binding potency for human ER alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137199";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL4476031";"";"0";"439.53";"0";"4.78";"10";"COC/C=C/C1=C(C)c2cc(O)ccc2O[C@H]1c1ccc(OCCN2CC(CF)C2)cc1";"IC50";"'='";"0.2";"nM";"9.70";"";"";"UO_0000065";"22.07";"0.41";"4.92";"18.96";"False";"CHEMBL4390558";"Induction of ERalpha degradation in human MCF7 cells after 4 hrs by FITC/Hoechst 33342 staining based immunofluorescence imaging analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387785";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3308403";""
"CHEMBL4564477";"";"0";"522.64";"2";"5.40";"19";"CC1=C(c2ccccc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(NS(C)(=O)=O)cc21";"IC50";"'>'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4390558";"Induction of ERalpha degradation in human MCF7 cells after 4 hrs by FITC/Hoechst 33342 staining based immunofluorescence imaging analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387785";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3308403";""
"CHEMBL4578130";"";"0";"450.55";"0";"4.50";"14, Mixture of enantiomer";"CC1=C(C2=CCNCC2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21";"IC50";"'='";"72.0";"nM";"7.14";"";"";"UO_0000065";"15.85";"0.30";"2.64";"13.24";"False";"CHEMBL4390558";"Induction of ERalpha degradation in human MCF7 cells after 4 hrs by FITC/Hoechst 33342 staining based immunofluorescence imaging analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387785";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3308403";""
"CHEMBL4450730";"";"0";"467.58";"1";"5.13";"13, Mixture of diastereomer";"CC1=C(C2CCC(O)CC2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21";"IC50";"'='";"0.28";"nM";"9.55";"";"";"UO_0000065";"20.43";"0.38";"4.42";"15.37";"False";"CHEMBL4390558";"Induction of ERalpha degradation in human MCF7 cells after 4 hrs by FITC/Hoechst 33342 staining based immunofluorescence imaging analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387785";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3308403";""
"CHEMBL4462970";"";"0";"481.51";"1";"6.01";"27";"CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2cc(F)c(O)cc21";"IC50";"'='";"0.58";"nM";"9.24";"";"";"UO_0000065";"19.18";"0.36";"3.23";"22.03";"False";"CHEMBL4390558";"Induction of ERalpha degradation in human MCF7 cells after 4 hrs by FITC/Hoechst 33342 staining based immunofluorescence imaging analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387785";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3308403";""
"CHEMBL4455953";"";"0";"461.53";"1";"5.44";"30";"CC1=C(c2cccc(O)c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2c(O)cccc21";"IC50";"'='";"0.05";"nM";"10.30";"";"";"UO_0000065";"22.32";"0.41";"4.86";"16.57";"False";"CHEMBL4390558";"Induction of ERalpha degradation in human MCF7 cells after 4 hrs by FITC/Hoechst 33342 staining based immunofluorescence imaging analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387785";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3308403";""
"CHEMBL183086";"";"0";"477.63";"1";"6.32";"28";"CC[C@H](CN1CCCC1)Oc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1";"IC50";"'='";"1.2";"nM";"8.92";"";"";"UO_0000065";"18.68";"0.36";"2.60";"14.35";"False";"CHEMBL832667";"Inhibition of bindign to recombinant human estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144457";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL360978";"";"0";"579.63";"2";"6.08";"2o";"O=C(c1ccc(N2CCN(C(=O)c3ccccc3[N+](=O)[O-])CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12";"IC50";"'='";"3.58";"nM";"8.45";"";"";"UO_0000065";"14.57";"0.27";"2.37";"6.80";"False";"CHEMBL833547";"Inhibition of estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141904";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL366928";"";"0";"498.65";"1";"6.28";"2r";"O=C(c1ccc(N2CCN(C3CCCC3)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12";"IC50";"'='";"1.08";"nM";"8.97";"";"";"UO_0000065";"17.98";"0.34";"2.69";"14.01";"False";"CHEMBL833547";"Inhibition of estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141904";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL179852";"";"0";"477.63";"1";"6.32";"24";"CC(C)(COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1";"IC50";"'='";"0.7";"nM";"9.15";"";"";"UO_0000065";"19.17";"0.37";"2.83";"14.73";"False";"CHEMBL832667";"Inhibition of bindign to recombinant human estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144457";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL174502";"";"0";"456.63";"1";"5.89";"20b";"Cc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(OCCN3CCCCC3)cc2)cc1";"IC50";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"16.54";"0.30";"1.66";"21.02";"True";"CHEMBL682290";"Inhibitory concentration against estrogen receptor alpha using radioligand binding assay.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145829";"1";"Scientific Literature";"J. Med. Chem.";"2003";"None";""
"CHEMBL74758";"";"0";"269.30";"0";"3.39";"4c";"CCC1Oc2cc(O)ccc2N=C1c1ccc(O)cc1";"IC50";"'='";"850.0";"nM";"6.07";"";"";"UO_0000065";"22.54";"0.41";"2.68";"9.78";"False";"CHEMBL676819";"Binding affinity towards estrogen receptor alpha by [3H]17-beta-estradiol displacement.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148236";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL91807";"";"0";"463.60";"1";"5.93";"21";"Oc1cccc(C2Sc3cc(O)ccc3OC2c2ccc(OCCN3CCCCC3)cc2)c1";"IC50";"'='";"3.6";"nM";"8.44";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL679886";"Potency in cellular transactivation assay utilizing HEK293 cells stably co-transfected with human estrogen receptor alpha and the alkaline phosphatase reporter gene.";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146754";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"CHEMBL3307715";""
"CHEMBL304552";"";"0";"463.60";"1";"5.93";"1";"Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCCC3)cc2)cc1";"IC50";"'='";"0.8";"nM";"9.10";"";"";"UO_0000065";"19.62";"0.38";"3.17";"14.63";"True";"CHEMBL831071";"Binding potency for human ER alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137846";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL177";"AMIKACIN";"4";"585.61";"3";"-8.42";"AMIKACIN";"NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";""
"CHEMBL1201220";"DIATRIZOIC ACID";"4";"613.92";"1";"3.12";"DIATRIZOIC ACID";"CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";""
"CHEMBL361762";"";"0";"354.13";"0";"3.82";"137";"COc1cc(O)c(Br)c2nc(-c3ccc(O)c(F)c3)oc12";"IC50";"'='";"2668.0";"nM";"5.57";"";"";"UO_0000065";"15.74";"0.36";"1.75";"7.36";"False";"CHEMBL829540";"Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138773";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL364551";"";"0";"433.03";"0";"4.58";"138";"COc1c(Br)c(O)c(Br)c2nc(-c3ccc(O)c(F)c3)oc12";"IC50";"'='";"559.0";"nM";"6.25";"";"";"UO_0000065";"14.44";"0.39";"1.67";"8.26";"False";"CHEMBL829540";"Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138773";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL1094732";"";"0";"472.63";"1";"5.40";"3b";"CC(=O)C1(C(C)=O)Cc2ccc([C@]3(O)CC[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@@]43C)cc2C1";"IC50";"'='";"243.22";"nM";"6.61";"";"";"UO_0000065";"13.99";"0.26";"1.21";"8.87";"False";"CHEMBL1120810";"Binding affinity to ERalpha by fluorescence polarization-based competitive binding assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157750";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL4472718";"";"0";"499.53";"1";"5.48";"9";"Cc1ccc(/C(=C(\CCCO)c2ccccc2)c2ccc(N3CCN(C)CC3)cc2)cc1.Cl.Cl";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4413809";"Binding affinity to ERalpha (unknown origin) using fluorescein-conjugated coactivator PGC-1alpha incubated for 1 hr by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4411321";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL205119";"EFFUSOL";"0";"252.31";"0";"3.81";"Effusol";"C=Cc1cc(O)cc2c1-c1ccc(O)c(C)c1CC2";"IC50";"'='";"240.0";"nM";"6.62";"";"";"UO_0000065";"26.24";"0.48";"2.81";"16.36";"False";"CHEMBL865582";"Binding affinity to ERalpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139663";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL377083";"";"0";"288.23";"0";"1.64";"1ag";"O=c1c2c(O)cc(O)cc2ncn1-c1ccc(O)cc1F";"IC50";"'='";"7485.0";"nM";"5.13";"";"";"UO_0000065";"17.78";"0.33";"3.49";"5.36";"False";"CHEMBL860989";"Displacement of [3H]estrone from ER alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146098";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL206814";"";"0";"326.35";"0";"2.85";"1ay";"CCCCc1nc2cc(O)cc(O)c2c(=O)n1-c1ccc(O)cc1";"IC50";"'='";"178.0";"nM";"6.75";"";"";"UO_0000065";"20.68";"0.38";"3.90";"7.06";"False";"CHEMBL860989";"Displacement of [3H]estrone from ER alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146098";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL205920";"";"0";"298.37";"0";"3.73";"1be";"CCc1cc(O)cc2ncn(-c3ccc(O)cc3)c(=S)c12";"IC50";"'='";"2260.0";"nM";"5.65";"";"";"UO_0000065";"18.92";"0.37";"1.92";"9.69";"False";"CHEMBL860989";"Displacement of [3H]estrone from ER alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146098";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL316292";"";"0";"442.56";"0";"4.65";"11b";"O=C(c1ccccc1)N1CCc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1";"IC50";"'='";"562.0";"nM";"6.25";"";"";"UO_0000065";"14.12";"0.26";"1.60";"11.79";"False";"CHEMBL679891";"In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"293T";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146753";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL334949";"";"0";"535.03";"2";"5.68";"24";"C/C(=C\Cc1c(O)c(C=O)c(C)c(Cl)c1OC(=O)CCCC(=O)O)CC/C=C(\C)[C@@H]1CC(=O)C(C)(C)O1";"IC50";"";"";"nM";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL677872";"Minimum effective concentration required to inhibit Estrogen receptor 1 (ER alpha); Not detected";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145088";"1";"Scientific Literature";"J. Med. Chem.";"2003";"None";""
"CHEMBL94225";"";"0";"491.65";"1";"6.76";"23";"Oc1cccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCNC3CCCCCC3)cc2)c1";"IC50";"'='";"1.2";"nM";"8.92";"";"";"UO_0000065";"18.14";"0.35";"2.16";"12.57";"False";"CHEMBL873603";"Displacement of [3H]17-beta-estradiol from full length human estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146754";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL92335";"";"0";"477.63";"1";"6.24";"8";"Cc1cc2c(cc1O)O[C@H](c1ccc(OCCN3CCCCC3)cc1)[C@H](c1ccc(O)cc1)S2";"IC50";"";"";"nM";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL679887";"Agonist effect in transcriptional activation in HEK293 cells expressing human estrogen receptor alpha; ND denotes not determined";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146754";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"CHEMBL3307715";""
